Start,Meter,kWh,kW
"01/21/2025 3:15:00 PM","Meter #80395501 - On-Peak","1.01","4.05"
"01/21/2025 3:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 3:30:00 PM","Meter #80395501 - On-Peak","1.03","4.12"
"01/21/2025 3:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 3:45:00 PM","Meter #80395501 - On-Peak","1.02","4.09"
"01/21/2025 3:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 4:00:00 PM","Meter #80395501 - On-Peak","1.02","4.08"
"01/21/2025 4:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 4:15:00 PM","Meter #80395501 - On-Peak","0.99","3.98"
"01/21/2025 4:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 4:30:00 PM","Meter #80395501 - On-Peak","0.99","3.97"
"01/21/2025 4:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 4:45:00 PM","Meter #80395501 - On-Peak","1.00","4.00"
"01/21/2025 4:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 5:00:00 PM","Meter #80395501 - On-Peak","0.99","3.98"
"01/21/2025 5:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 5:15:00 PM","Meter #80395501 - On-Peak","1.00","4.00"
"01/21/2025 5:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 5:30:00 PM","Meter #80395501 - On-Peak","1.03","4.12"
"01/21/2025 5:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 5:45:00 PM","Meter #80395501 - On-Peak","1.05","4.19"
"01/21/2025 5:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 6:00:00 PM","Meter #80395501 - On-Peak","0.50","2.01"
"01/21/2025 6:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 6:15:00 PM","Meter #80395501 - On-Peak","0.49","1.95"
"01/21/2025 6:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 6:30:00 PM","Meter #80395501 - On-Peak","0.52","2.06"
"01/21/2025 6:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 6:45:00 PM","Meter #80395501 - On-Peak","0.53","2.12"
"01/21/2025 6:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/21/2025 7:00:00 PM","Meter #80395501 - Off-Peak","0.48","1.92"
"01/21/2025 7:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 7:15:00 PM","Meter #80395501 - Off-Peak","0.64","2.55"
"01/21/2025 7:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 7:30:00 PM","Meter #80395501 - Off-Peak","0.57","2.27"
"01/21/2025 7:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 7:45:00 PM","Meter #80395501 - Off-Peak","0.50","2.00"
"01/21/2025 7:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 8:00:00 PM","Meter #80395501 - Off-Peak","0.51","2.06"
"01/21/2025 8:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 8:15:00 PM","Meter #80395501 - Off-Peak","0.53","2.11"
"01/21/2025 8:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 8:30:00 PM","Meter #80395501 - Off-Peak","0.53","2.12"
"01/21/2025 8:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 8:45:00 PM","Meter #80395501 - Off-Peak","0.52","2.09"
"01/21/2025 8:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 9:00:00 PM","Meter #80395501 - Off-Peak","0.42","1.70"
"01/21/2025 9:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 9:15:00 PM","Meter #80395501 - Off-Peak","0.41","1.62"
"01/21/2025 9:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 9:30:00 PM","Meter #80395501 - Off-Peak","0.36","1.45"
"01/21/2025 9:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 9:45:00 PM","Meter #80395501 - Off-Peak","0.23","0.91"
"01/21/2025 9:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 10:00:00 PM","Meter #80395501 - Off-Peak","0.70","2.79"
"01/21/2025 10:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 10:15:00 PM","Meter #80395501 - Off-Peak","0.98","3.91"
"01/21/2025 10:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 10:30:00 PM","Meter #80395501 - Off-Peak","0.99","3.96"
"01/21/2025 10:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 10:45:00 PM","Meter #80395501 - Off-Peak","0.95","3.81"
"01/21/2025 10:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 11:00:00 PM","Meter #80395501 - Off-Peak","0.93","3.72"
"01/21/2025 11:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 11:15:00 PM","Meter #80395501 - Off-Peak","0.94","3.77"
"01/21/2025 11:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 11:30:00 PM","Meter #80395501 - Off-Peak","0.96","3.85"
"01/21/2025 11:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/21/2025 11:45:00 PM","Meter #80395501 - Off-Peak","0.96","3.83"
"01/21/2025 11:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 12:00:00 AM","Meter #80395501 - Off-Peak","0.94","3.76"
"01/22/2025 12:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 12:15:00 AM","Meter #80395501 - Off-Peak","0.95","3.81"
"01/22/2025 12:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 12:30:00 AM","Meter #80395501 - Off-Peak","0.94","3.78"
"01/22/2025 12:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 12:45:00 AM","Meter #80395501 - Off-Peak","0.43","1.70"
"01/22/2025 12:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 1:00:00 AM","Meter #80395501 - Off-Peak","0.30","1.21"
"01/22/2025 1:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 1:15:00 AM","Meter #80395501 - Off-Peak","0.32","1.29"
"01/22/2025 1:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 1:30:00 AM","Meter #80395501 - Off-Peak","0.32","1.26"
"01/22/2025 1:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 1:45:00 AM","Meter #80395501 - Off-Peak","0.32","1.28"
"01/22/2025 1:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 2:00:00 AM","Meter #80395501 - Off-Peak","0.35","1.38"
"01/22/2025 2:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 2:15:00 AM","Meter #80395501 - Off-Peak","0.35","1.38"
"01/22/2025 2:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 2:30:00 AM","Meter #80395501 - Off-Peak","0.34","1.37"
"01/22/2025 2:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 2:45:00 AM","Meter #80395501 - Off-Peak","0.35","1.40"
"01/22/2025 2:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 3:00:00 AM","Meter #80395501 - Off-Peak","0.34","1.36"
"01/22/2025 3:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 3:15:00 AM","Meter #80395501 - Off-Peak","0.33","1.31"
"01/22/2025 3:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 3:30:00 AM","Meter #80395501 - Off-Peak","0.34","1.36"
"01/22/2025 3:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 3:45:00 AM","Meter #80395501 - Off-Peak","0.32","1.28"
"01/22/2025 3:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 4:00:00 AM","Meter #80395501 - Off-Peak","0.31","1.22"
"01/22/2025 4:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 4:15:00 AM","Meter #80395501 - Off-Peak","0.32","1.29"
"01/22/2025 4:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 4:30:00 AM","Meter #80395501 - Off-Peak","0.31","1.25"
"01/22/2025 4:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 4:45:00 AM","Meter #80395501 - Off-Peak","0.31","1.26"
"01/22/2025 4:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 5:00:00 AM","Meter #80395501 - Off-Peak","0.36","1.45"
"01/22/2025 5:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 5:15:00 AM","Meter #80395501 - Off-Peak","0.34","1.37"
"01/22/2025 5:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 5:30:00 AM","Meter #80395501 - Off-Peak","0.34","1.35"
"01/22/2025 5:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 5:45:00 AM","Meter #80395501 - Off-Peak","0.35","1.42"
"01/22/2025 5:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 6:00:00 AM","Meter #80395501 - Off-Peak","0.34","1.37"
"01/22/2025 6:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 6:15:00 AM","Meter #80395501 - Off-Peak","0.33","1.31"
"01/22/2025 6:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 6:30:00 AM","Meter #80395501 - Off-Peak","0.36","1.43"
"01/22/2025 6:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 6:45:00 AM","Meter #80395501 - Off-Peak","0.32","1.29"
"01/22/2025 6:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 7:00:00 AM","Meter #80395501 - Off-Peak","0.32","1.30"
"01/22/2025 7:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 7:15:00 AM","Meter #80395501 - Off-Peak","0.38","1.52"
"01/22/2025 7:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 7:30:00 AM","Meter #80395501 - Off-Peak","0.54","2.15"
"01/22/2025 7:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 7:45:00 AM","Meter #80395501 - Off-Peak","0.52","2.08"
"01/22/2025 7:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 8:00:00 AM","Meter #80395501 - Off-Peak","0.48","1.93"
"01/22/2025 8:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 8:15:00 AM","Meter #80395501 - Off-Peak","0.58","2.31"
"01/22/2025 8:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 8:30:00 AM","Meter #80395501 - Off-Peak","0.65","2.61"
"01/22/2025 8:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 8:45:00 AM","Meter #80395501 - Off-Peak","0.84","3.37"
"01/22/2025 8:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 9:00:00 AM","Meter #80395501 - Off-Peak","0.85","3.40"
"01/22/2025 9:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 9:15:00 AM","Meter #80395501 - Off-Peak","1.04","4.17"
"01/22/2025 9:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 9:30:00 AM","Meter #80395501 - Off-Peak","1.03","4.13"
"01/22/2025 9:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 9:45:00 AM","Meter #80395501 - Off-Peak","1.03","4.11"
"01/22/2025 9:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 10:00:00 AM","Meter #80395501 - Off-Peak","1.02","4.07"
"01/22/2025 10:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 10:15:00 AM","Meter #80395501 - Off-Peak","0.60","2.39"
"01/22/2025 10:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 10:30:00 AM","Meter #80395501 - Off-Peak","0.41","1.63"
"01/22/2025 10:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 10:45:00 AM","Meter #80395501 - Off-Peak","0.45","1.79"
"01/22/2025 10:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 11:00:00 AM","Meter #80395501 - Off-Peak","0.43","1.73"
"01/22/2025 11:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 11:15:00 AM","Meter #80395501 - Off-Peak","0.43","1.74"
"01/22/2025 11:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 11:30:00 AM","Meter #80395501 - Off-Peak","0.46","1.82"
"01/22/2025 11:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 11:45:00 AM","Meter #80395501 - Off-Peak","0.44","1.74"
"01/22/2025 11:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 12:00:00 PM","Meter #80395501 - Off-Peak","0.43","1.71"
"01/22/2025 12:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 12:15:00 PM","Meter #80395501 - Off-Peak","0.55","2.18"
"01/22/2025 12:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 12:30:00 PM","Meter #80395501 - Off-Peak","0.43","1.72"
"01/22/2025 12:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 12:45:00 PM","Meter #80395501 - Off-Peak","0.44","1.74"
"01/22/2025 12:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 1:00:00 PM","Meter #80395501 - Off-Peak","0.45","1.80"
"01/22/2025 1:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 1:15:00 PM","Meter #80395501 - Off-Peak","0.47","1.86"
"01/22/2025 1:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 1:30:00 PM","Meter #80395501 - Off-Peak","0.34","1.37"
"01/22/2025 1:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 1:45:00 PM","Meter #80395501 - Off-Peak","0.44","1.78"
"01/22/2025 1:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 2:00:00 PM","Meter #80395501 - Off-Peak","0.87","3.49"
"01/22/2025 2:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 2:15:00 PM","Meter #80395501 - Off-Peak","0.87","3.50"
"01/22/2025 2:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 2:30:00 PM","Meter #80395501 - Off-Peak","0.87","3.50"
"01/22/2025 2:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 2:45:00 PM","Meter #80395501 - Off-Peak","0.86","3.42"
"01/22/2025 2:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 3:00:00 PM","Meter #80395501 - On-Peak","0.85","3.39"
"01/22/2025 3:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 3:15:00 PM","Meter #80395501 - On-Peak","0.84","3.36"
"01/22/2025 3:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 3:30:00 PM","Meter #80395501 - On-Peak","0.89","3.56"
"01/22/2025 3:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 3:45:00 PM","Meter #80395501 - On-Peak","1.03","4.11"
"01/22/2025 3:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 4:00:00 PM","Meter #80395501 - On-Peak","1.03","4.14"
"01/22/2025 4:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 4:15:00 PM","Meter #80395501 - On-Peak","1.03","4.12"
"01/22/2025 4:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 4:30:00 PM","Meter #80395501 - On-Peak","1.09","4.36"
"01/22/2025 4:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 4:45:00 PM","Meter #80395501 - On-Peak","1.07","4.27"
"01/22/2025 4:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 5:00:00 PM","Meter #80395501 - On-Peak","0.84","3.36"
"01/22/2025 5:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 5:15:00 PM","Meter #80395501 - On-Peak","0.48","1.92"
"01/22/2025 5:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 5:30:00 PM","Meter #80395501 - On-Peak","0.50","1.99"
"01/22/2025 5:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 5:45:00 PM","Meter #80395501 - On-Peak","0.38","1.53"
"01/22/2025 5:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 6:00:00 PM","Meter #80395501 - On-Peak","0.41","1.64"
"01/22/2025 6:00:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 6:15:00 PM","Meter #80395501 - On-Peak","0.40","1.59"
"01/22/2025 6:15:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 6:30:00 PM","Meter #80395501 - On-Peak","0.33","1.32"
"01/22/2025 6:30:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 6:45:00 PM","Meter #80395501 - On-Peak","0.62","2.46"
"01/22/2025 6:45:00 PM","Meter #80395501g - On-Peak","0.00",""
"01/22/2025 7:00:00 PM","Meter #80395501 - Off-Peak","0.68","2.70"
"01/22/2025 7:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 7:15:00 PM","Meter #80395501 - Off-Peak","0.53","2.13"
"01/22/2025 7:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 7:30:00 PM","Meter #80395501 - Off-Peak","0.42","1.70"
"01/22/2025 7:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 7:45:00 PM","Meter #80395501 - Off-Peak","0.39","1.57"
"01/22/2025 7:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 8:00:00 PM","Meter #80395501 - Off-Peak","0.41","1.64"
"01/22/2025 8:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 8:15:00 PM","Meter #80395501 - Off-Peak","0.97","3.89"
"01/22/2025 8:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 8:30:00 PM","Meter #80395501 - Off-Peak","0.76","3.06"
"01/22/2025 8:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 8:45:00 PM","Meter #80395501 - Off-Peak","0.77","3.10"
"01/22/2025 8:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 9:00:00 PM","Meter #80395501 - Off-Peak","0.94","3.77"
"01/22/2025 9:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 9:15:00 PM","Meter #80395501 - Off-Peak","0.94","3.78"
"01/22/2025 9:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 9:30:00 PM","Meter #80395501 - Off-Peak","0.96","3.85"
"01/22/2025 9:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 9:45:00 PM","Meter #80395501 - Off-Peak","0.98","3.91"
"01/22/2025 9:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 10:00:00 PM","Meter #80395501 - Off-Peak","0.97","3.88"
"01/22/2025 10:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 10:15:00 PM","Meter #80395501 - Off-Peak","0.96","3.84"
"01/22/2025 10:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 10:30:00 PM","Meter #80395501 - Off-Peak","0.96","3.83"
"01/22/2025 10:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 10:45:00 PM","Meter #80395501 - Off-Peak","0.63","2.53"
"01/22/2025 10:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 11:00:00 PM","Meter #80395501 - Off-Peak","0.34","1.36"
"01/22/2025 11:00:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 11:15:00 PM","Meter #80395501 - Off-Peak","0.32","1.28"
"01/22/2025 11:15:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 11:30:00 PM","Meter #80395501 - Off-Peak","0.33","1.32"
"01/22/2025 11:30:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/22/2025 11:45:00 PM","Meter #80395501 - Off-Peak","0.32","1.28"
"01/22/2025 11:45:00 PM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 12:00:00 AM","Meter #80395501 - Off-Peak","0.32","1.28"
"01/23/2025 12:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 12:15:00 AM","Meter #80395501 - Off-Peak","0.36","1.44"
"01/23/2025 12:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 12:30:00 AM","Meter #80395501 - Off-Peak","0.34","1.38"
"01/23/2025 12:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 12:45:00 AM","Meter #80395501 - Off-Peak","0.51","2.03"
"01/23/2025 12:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 1:00:00 AM","Meter #80395501 - Off-Peak","0.41","1.62"
"01/23/2025 1:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 1:15:00 AM","Meter #80395501 - Off-Peak","0.43","1.71"
"01/23/2025 1:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 1:30:00 AM","Meter #80395501 - Off-Peak","0.40","1.59"
"01/23/2025 1:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 1:45:00 AM","Meter #80395501 - Off-Peak","0.41","1.66"
"01/23/2025 1:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 2:00:00 AM","Meter #80395501 - Off-Peak","0.27","1.09"
"01/23/2025 2:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 2:15:00 AM","Meter #80395501 - Off-Peak","0.79","3.16"
"01/23/2025 2:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 2:30:00 AM","Meter #80395501 - Off-Peak","0.99","3.94"
"01/23/2025 2:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 2:45:00 AM","Meter #80395501 - Off-Peak","0.99","3.94"
"01/23/2025 2:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 3:00:00 AM","Meter #80395501 - Off-Peak","0.99","3.97"
"01/23/2025 3:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 3:15:00 AM","Meter #80395501 - Off-Peak","1.01","4.04"
"01/23/2025 3:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 3:30:00 AM","Meter #80395501 - Off-Peak","0.98","3.91"
"01/23/2025 3:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 3:45:00 AM","Meter #80395501 - Off-Peak","0.96","3.84"
"01/23/2025 3:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 4:00:00 AM","Meter #80395501 - Off-Peak","0.82","3.30"
"01/23/2025 4:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 4:15:00 AM","Meter #80395501 - Off-Peak","0.36","1.42"
"01/23/2025 4:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 4:30:00 AM","Meter #80395501 - Off-Peak","0.41","1.64"
"01/23/2025 4:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 4:45:00 AM","Meter #80395501 - Off-Peak","0.44","1.76"
"01/23/2025 4:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 5:00:00 AM","Meter #80395501 - Off-Peak","0.43","1.71"
"01/23/2025 5:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 5:15:00 AM","Meter #80395501 - Off-Peak","0.41","1.62"
"01/23/2025 5:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 5:30:00 AM","Meter #80395501 - Off-Peak","0.41","1.62"
"01/23/2025 5:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 5:45:00 AM","Meter #80395501 - Off-Peak","0.42","1.68"
"01/23/2025 5:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 6:00:00 AM","Meter #80395501 - Off-Peak","0.42","1.68"
"01/23/2025 6:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 6:15:00 AM","Meter #80395501 - Off-Peak","0.44","1.78"
"01/23/2025 6:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 6:30:00 AM","Meter #80395501 - Off-Peak","0.44","1.77"
"01/23/2025 6:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 6:45:00 AM","Meter #80395501 - Off-Peak","0.45","1.79"
"01/23/2025 6:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 7:00:00 AM","Meter #80395501 - Off-Peak","0.42","1.69"
"01/23/2025 7:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 7:15:00 AM","Meter #80395501 - Off-Peak","0.43","1.72"
"01/23/2025 7:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 7:30:00 AM","Meter #80395501 - Off-Peak","0.54","2.17"
"01/23/2025 7:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 7:45:00 AM","Meter #80395501 - Off-Peak","0.56","2.24"
"01/23/2025 7:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 8:00:00 AM","Meter #80395501 - Off-Peak","0.41","1.65"
"01/23/2025 8:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 8:15:00 AM","Meter #80395501 - Off-Peak","0.38","1.50"
"01/23/2025 8:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 8:30:00 AM","Meter #80395501 - Off-Peak","0.37","1.48"
"01/23/2025 8:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 8:45:00 AM","Meter #80395501 - Off-Peak","0.37","1.49"
"01/23/2025 8:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 9:00:00 AM","Meter #80395501 - Off-Peak","0.41","1.62"
"01/23/2025 9:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 9:15:00 AM","Meter #80395501 - Off-Peak","0.37","1.50"
"01/23/2025 9:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 9:30:00 AM","Meter #80395501 - Off-Peak","0.24","0.96"
"01/23/2025 9:30:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 9:45:00 AM","Meter #80395501 - Off-Peak","0.60","2.40"
"01/23/2025 9:45:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 10:00:00 AM","Meter #80395501 - Off-Peak","0.81","3.22"
"01/23/2025 10:00:00 AM","Meter #80395501g - Off-Peak","0.00",""
"01/23/2025 10:15:00 AM","Meter #80395501 - Off-Peak","0.80","3.18"
"01/23/2025 10:15:00 AM","Meter #80395501g - Off-Peak","0.00",""
